vehID,routeID,recentRecord,recentPosition,정류장 명칭,recentPop,opeDep,estPosition,measured_time,recent_x,recent_y,next_x,next_y
서울74사4683,11110236,2019-09-02 15:59:34,13,관악구청,9.0,20190902154513,13,20190902160000,0.0,0.0,0.0,0.0
서울70사9033,11110238,2019-09-02 15:56:07,9,서울대학교,1.0,20190902154632,12,20190902160000,0.0,0.6,0.0,0.0
서울74사6871,11110238,2019-09-02 15:55:38,22,벽산블루밍아파트종점,0.0,20190902153014,31,20190902160000,0.25,-0.5,0.5,-0.166666667
서울74사8525,11110238,2019-09-02 15:59:44,14,봉천사거리.봉천중앙시장,1.0,20190902153923,14,20190902160000,0.0,-0.166666667,0.0,-0.166666667
서울74사3771,11110241,2019-09-02 15:57:20,25,신림역2번출구,2.0,20190902151635,28,20190902160000,1.5,1.5,1.75,1.0
서울74사3772,11110241,2019-09-02 15:50:08,16,서울대본부앞,1.0,20190902153532,25,20190902160000,1.0,1.5,1.5,1.5
서울70사8904,11110537,2019-09-02 15:57:31,39,낙성대역,2.0,20190902140927,39,20190902160000,-2.0,1.0,-2.0,1.0
서울75사8911,11110537,2019-09-02 15:59:59,39,낙성대역,15.0,20190902073630,1,20190902160000,-2.0,1.0,-2.0,2.0
서울70사8905,11110537,2019-09-02 15:59:27,16,공동기기원,0.0,20190902145055,22,20190902160000,-0.526315789,2.0,0.0,1.0
서울70사8906,11110537,2019-09-02 15:57:40,3,인헌초등학교,7.0,20190902154735,9,20190902160000,-1.789473684,2.0,-1.2,2.0
서울70사8907,11110537,2019-09-02 15:50:42,22,제2공학관,3.0,20190902121613,23,20190902160000,0.0,1.0,-0.315789474,1.0
서울70사8909,11110537,2019-09-02 15:52:02,22,제2공학관,0.0,20190902052605,22,20190902160000,0.0,1.0,0.0,1.0
서울70사8985,11110537,2019-09-02 15:59:09,22,제2공학관,0.0,20190902051307,22,20190902160000,0.0,1.0,0.0,1.0
서울75사5004,11110537,2019-09-02 10:45:38,22,제2공학관,0.0,20190902102444,22,20190902160000,0.0,1.0,0.0,1.0
서울70사8908,11110537,2019-09-02 15:58:31,31,가족생활동,11.0,20190902151512,33,20190902160000,-1.157894737,1.0,-1.421052632,1.0
서울75사5007,11110537,2019-09-02 15:56:47,31,가족생활동,30.0,20190902151004,36,20190902160000,-1.157894737,1.0,-1.684210526,1.0
서울70사9037,11110537,2019-09-02 15:58:01,8,인헌아파트,7.0,20190902122957,10,20190902160000,-1.421052632,2.0,-1.157894737,2.0
서울75사5165,11110537,2019-09-02 15:59:31,19,신소재연구소,0.0,20190902113137,22,20190902160000,-0.210526316,2.0,0.0,1.0
서울75사5294,11110537,2019-09-02 15:54:32,1,낙성대역,11.0,20190902155256,2,20190902160000,-2.0,2.0,-1.894736842,2.0
서울75사5295,11110537,2019-09-02 15:57:54,25,교수회관입구,11.0,20190902135345,27,20190902160000,-0.526315789,1.0,-0.736842105,1.0
서울74사2513,11110236,2019-09-02 16:23:10,39,봉천사거리.위버폴리스,2.0,20190902151916,44,20190902163000,0.5,-0.166666667,0.5,0.6
서울74사4681,11110236,2019-09-02 16:29:58,38,봉원중학교.행운동우성아파트,2.0,20190902153326,43,20190902163000,0.5,-0.333333333,0.5,0.333333333
서울74사4682,11110236,2019-09-02 16:29:07,35,숭실대입구역,3.0,20190902154000,36,20190902163000,0.5,-0.833333333,0.5,-0.75
서울74사4683,11110236,2019-09-02 16:22:05,26,중앙대학교,5.0,20190902154513,32,20190902163000,0.5,-1.666666667,0.5,-1.333333333
서울74사4688,11110236,2019-09-02 16:27:00,24,중앙대후문,5.0,20190902155142,26,20190902163000,0.0,-1.666666667,0.5,-1.666666667
서울74사4696,11110236,2019-09-02 16:28:36,13,관악구청,10.0,20190902160854,15,20190902163000,0.0,0.0,0.0,-0.166666667
서울74사4698,11110236,2019-09-02 16:28:32,12,서울여상.서울문영여중고앞,12.0,20190902161418,13,20190902163000,0.0,0.166666667,0.0,0.0
서울74사8588,11110236,2019-09-02 16:29:41,19,숭실대입구역,20.0,20190902155909,20,20190902163000,0.0,-0.833333333,0.0,-1.0
서울74사8589,11110236,2019-09-02 16:29:57,18,봉천고개.관악현대아파트,4.0,20190902160242,18,20190902163000,0.0,-0.666666667,0.0,-0.666666667
서울70사9033,11110238,2019-09-02 16:29:31,31,봉천사거리.위버폴리스,2.0,20190902154632,33,20190902163000,0.5,-0.166666667,0.0,0.0
서울74사8556,11110238,2019-09-02 16:25:02,11,서울여상.서울문영여중고앞,10.0,20190902161500,12,20190902163000,0.0,0.166666667,0.0,0.0
서울75사1906,11110238,2019-09-02 16:27:11,16,관악푸르지오아파트,1.0,20190902160215,22,20190902163000,0.0,-0.5,0.25,-0.5
서울74사3732,11110241,2019-09-02 16:29:49,28,서울특별시.보라매병원,1.0,20190902154319,37,20190902163000,1.75,1.0,1.25,0.5
서울74사3774,11110241,2019-09-02 16:08:15,16,서울대본부앞,2.0,20190902155240,25,20190902163000,1.0,1.5,1.5,1.5
서울74사9594,11110241,2019-09-02 16:27:50,16,서울대본부앞,1.0,20190902161054,25,20190902163000,1.0,1.5,1.5,1.5
서울70사8904,11110537,2019-09-02 16:22:02,22,제2공학관,2.0,20190902140927,25,20190902163000,0.0,1.0,-0.526315789,1.0
서울75사5004,11110537,2019-09-02 10:45:38,22,제2공학관,0.0,20190902102444,22,20190902163000,0.0,1.0,0.0,1.0
서울75사5007,11110537,2019-09-02 16:28:13,22,제2공학관,0.0,20190902160609,22,20190902163000,0.0,1.0,0.0,1.0
서울75사8911,11110537,2019-09-02 16:24:26,22,제2공학관,18.0,20190902073630,22,20190902163000,0.0,1.0,0.0,1.0
서울70사8905,11110537,2019-09-02 16:28:52,35,낙성대공원.영어마을,23.0,20190902145055,37,20190902163000,-1.578947368,1.0,-1.789473684,1.0
서울70사8906,11110537,2019-09-02 16:29:54,28,대학원생활관,20.0,20190902154735,29,20190902163000,-0.842105263,1.0,-0.947368421,1.0
서울70사8907,11110537,2019-09-02 16:27:13,7,호암교수회관,33.0,20190902121613,11,20190902163000,-1.368421053,2.0,-1.052631579,2.0
서울70사8908,11110537,2019-09-02 16:29:35,19,신소재연구소,2.0,20190902160831,22,20190902163000,-0.210526316,2.0,0.0,1.0
서울70사8909,11110537,2019-09-02 16:29:29,2,낙성대입구,34.0,20190902052605,3,20190902163000,-1.894736842,2.0,-1.789473684,2.0
서울70사8985,11110537,2019-09-02 16:26:23,1,낙성대역,24.0,20190902051307,3,20190902163000,-2.0,2.0,-1.789473684,2.0
서울70사9037,11110537,2019-09-02 16:26:05,29,학부생활관,26.0,20190902122957,36,20190902163000,-0.947368421,1.0,-1.684210526,1.0
서울75사5165,11110537,2019-09-02 16:26:44,39,낙성대역,0.0,20190902113137,39,20190902163000,-2.0,1.0,-2.0,1.0
서울75사5294,11110537,2019-09-02 16:13:47,18,에너지자원연구소,0.0,20190902155256,25,20190902163000,-0.315789474,2.0,-0.526315789,1.0
서울75사5295,11110537,2019-09-02 16:29:58,13,대학원생활관,6.0,20190902161123,14,20190902163000,-0.842105263,2.0,-0.736842105,2.0
서울70사9034,11110236,2019-09-02 16:59:11,17,관악푸르지오아파트,5.0,20190902163551,18,20190902170000,0.0,-0.5,0.0,-0.666666667
서울74사2511,11110236,2019-09-02 16:55:26,19,숭실대입구역,3.0,20190902162800,23,20190902170000,0.0,-0.833333333,0.0,-1.5
서울74사2513,11110236,2019-09-02 16:56:56,10,서울대학교,1.0,20190902164618,15,20190902170000,0.0,0.6,0.0,-0.166666667
서울74사4688,11110236,2019-09-02 16:55:28,39,봉천사거리.위버폴리스,1.0,20190902155142,44,20190902170000,0.5,-0.166666667,0.5,0.6
서울74사4696,11110236,2019-09-02 16:47:40,26,중앙대학교,1.0,20190902160854,35,20190902170000,0.5,-1.666666667,0.5,-0.833333333
서울74사4698,11110236,2019-09-02 16:57:05,24,중앙대후문,8.0,20190902161418,26,20190902170000,0.0,-1.666666667,0.5,-1.666666667
서울74사8588,11110236,2019-09-02 16:59:45,36,봉현초등학교,3.0,20190902155909,38,20190902170000,0.5,-0.75,0.5,-0.333333333
서울74사8589,11110236,2019-09-02 16:59:33,35,숭실대입구역,7.0,20190902160242,35,20190902170000,0.5,-0.833333333,0.5,-0.833333333
서울75사8902,11110236,2019-09-02 16:58:15,23,상도SH빌아파트상도팰리스후문,5.0,20190902162110,26,20190902170000,0.0,-1.5,0.5,-1.666666667
서울74사2073,11110238,2019-09-02 16:56:28,12,관악구청,4.0,20190902163712,15,20190902170000,0.0,0.0,0.0,-0.333333333
서울74사8556,11110238,2019-09-02 16:57:55,29,성현동동아아파트,1.0,20190902161500,30,20190902170000,0.5,-0.5,0.5,-0.333333333
서울74사8557,11110238,2019-09-02 16:49:02,15,봉원중학교.행운동우성아파트,1.0,20190902162656,22,20190902170000,0.0,-0.333333333,0.25,-0.5
서울74사3704,11110241,2019-09-02 16:52:54,16,서울대본부앞,2.0,20190902163755,25,20190902170000,1.0,1.5,1.5,1.5
서울74사9723,11110241,2019-09-02 16:36:26,16,서울대본부앞,3.0,20190902161909,28,20190902170000,1.0,1.5,1.75,1.0
서울75사1318,11110241,2019-09-02 16:42:19,16,서울대본부앞,2.0,20190902162802,25,20190902170000,1.0,1.5,1.5,1.5
서울74사3733,11110241,2019-09-02 16:41:18,28,서울특별시.보라매병원,1.0,20190902160124,36,20190902170000,1.75,1.0,1.5,0.5
서울74사3774,11110241,2019-09-02 16:37:39,28,서울특별시.보라매병원,1.0,20190902155240,37,20190902170000,1.75,1.0,1.25,0.5
서울70사8904,11110537,2019-09-02 16:59:49,7,호암교수회관,10.0,20190902140927,10,20190902170000,-1.368421053,2.0,-1.157894737,2.0
서울70사8905,11110537,2019-09-02 16:57:28,22,제2공학관,0.0,20190902163310,22,20190902170000,0.0,1.0,0.0,1.0
서울70사8985,11110537,2019-09-02 16:51:23,22,제2공학관,12.0,20190902051307,23,20190902170000,0.0,1.0,-0.315789474,1.0
서울75사5004,11110537,2019-09-02 10:45:38,22,제2공학관,0.0,20190902102444,22,20190902170000,0.0,1.0,0.0,1.0
서울70사8906,11110537,2019-09-02 16:59:37,15,노천강당,0.0,20190902164043,22,20190902170000,-0.631578947,2.0,0.0,1.0
서울70사8907,11110537,2019-09-02 16:58:19,29,학부생활관,40.0,20190902121613,33,20190902170000,-0.947368421,1.0,-1.421052632,1.0
서울70사8909,11110537,2019-09-02 16:57:38,24,유전공학연구소.반도체공동연구소,14.0,20190902052605,26,20190902170000,-0.421052632,1.0,-0.631578947,1.0
서울70사9037,11110537,2019-09-02 16:59:42,19,신소재연구소,0.0,20190902122957,22,20190902170000,-0.210526316,2.0,0.0,1.0
서울75사5007,11110537,2019-09-02 16:58:19,1,낙성대역,6.0,20190902165644,1,20190902170000,-2.0,2.0,-2.0,2.0
서울75사5165,11110537,2019-09-02 16:50:18,17,유전공학연구소.반도체공동연구소,0.0,20190902113137,22,20190902170000,-0.421052632,2.0,0.0,1.0
서울75사5294,11110537,2019-09-02 16:59:45,10,가족생활동,9.0,20190902164358,11,20190902170000,-1.157894737,2.0,-1.052631579,2.0
서울75사5295,11110537,2019-09-02 16:58:48,33,인헌아파트,50.0,20190902161123,34,20190902170000,-1.421052632,1.0,-1.473684211,1.0
서울75사8911,11110537,2019-09-02 16:54:36,39,낙성대역,14.0,20190902073630,2,20190902170000,-2.0,1.0,-1.894736842,2.0
서울70사9034,11110236,2019-09-02 17:29:22,35,숭실대입구역,4.0,20190902163551,38,20190902173000,0.5,-0.833333333,0.5,-0.333333333
서울70사9035,11110236,2019-09-02 17:29:30,24,중앙대후문,4.0,20190902165054,26,20190902173000,0.0,-1.666666667,0.5,-1.666666667
서울74사2511,11110236,2019-09-02 17:27:52,39,봉천사거리.위버폴리스,2.0,20190902162800,44,20190902173000,0.5,-0.166666667,0.5,0.6
서울74사2513,11110236,2019-09-02 17:29:06,26,중앙대학교,4.0,20190902164618,31,20190902173000,0.5,-1.666666667,0.5,-1.5
서울74사4677,11110236,2019-09-02 17:29:05,19,숭실대입구역,14.0,20190902165708,21,20190902173000,0.0,-0.833333333,0.0,-1.166666667
서울74사4678,11110236,2019-09-02 17:27:27,13,관악구청,2.0,20190902170801,15,20190902173000,0.0,0.0,0.0,-0.166666667
서울74사4681,11110236,2019-09-02 17:24:40,10,서울대학교,1.0,20190902171618,13,20190902173000,0.0,0.6,0.0,0.0
서울70사9033,11110238,2019-09-02 17:28:31,11,서울여상.서울문영여중고앞,4.0,20190902171432,11,20190902173000,0.0,0.166666667,0.0,0.166666667
서울74사6871,11110238,2019-09-02 17:29:49,29,성현동동아아파트,1.0,20190902164940,31,20190902173000,0.5,-0.5,0.5,-0.166666667
서울74사8525,11110238,2019-09-02 17:29:19,15,봉원중학교.행운동우성아파트,3.0,20190902170207,16,20190902173000,0.0,-0.333333333,0.0,-0.5
서울74사3704,11110241,2019-09-02 17:27:38,28,서울특별시.보라매병원,1.0,20190902163755,36,20190902173000,1.75,1.0,1.5,0.5
서울75사1318,11110241,2019-09-02 17:20:00,28,서울특별시.보라매병원,1.0,20190902162802,36,20190902173000,1.75,1.0,1.5,0.5
서울74사3709,11110241,2019-09-02 17:05:02,16,서울대본부앞,8.0,20190902164652,25,20190902173000,1.0,1.5,1.5,1.5
서울74사3775,11110241,2019-09-02 17:10:54,16,서울대본부앞,2.0,20190902165535,25,20190902173000,1.0,1.5,1.5,1.5
서울74사8579,11110241,2019-09-02 17:20:11,16,서울대본부앞,2.0,20190902170410,25,20190902173000,1.0,1.5,1.5,1.5
서울70사8904,11110537,2019-09-02 17:29:50,27,관악사삼거리,23.0,20190902140927,30,20190902173000,-0.736842105,1.0,-1.052631579,1.0
서울70사8905,11110537,2019-09-02 17:28:11,39,낙성대역,10.0,20190902163310,7,20190902173000,-2.0,1.0,-1.368421053,2.0
서울70사8905,11110537,2019-09-02 17:29:12,1,낙성대역,6.0,20190902172908,2,20190902173000,-2.0,2.0,-1.894736842,2.0
서울75사5165,11110537,2019-09-02 17:25:03,1,낙성대역,52.0,20190902113137,2,20190902173000,-2.0,2.0,-1.894736842,2.0
서울70사8906,11110537,2019-09-02 17:29:33,37,인헌초등학교,38.0,20190902164043,38,20190902173000,-1.789473684,1.0,-1.894736842,1.0
서울70사8907,11110537,2019-09-02 17:29:01,15,노천강당,15.0,20190902121613,19,20190902173000,-0.631578947,2.0,-0.210526316,2.0
서울70사8908,11110537,2019-09-02 17:24:11,22,제2공학관,0.0,20190902165920,22,20190902173000,0.0,1.0,0.0,1.0
서울75사5004,11110537,2019-09-02 10:45:38,22,제2공학관,0.0,20190902102444,22,20190902173000,0.0,1.0,0.0,1.0
서울75사5007,11110537,2019-09-02 17:28:22,22,제2공학관,31.0,20190902165644,23,20190902173000,0.0,1.0,-0.315789474,1.0
서울70사8909,11110537,2019-09-02 17:29:01,14,기숙사삼거리,30.0,20190902052605,17,20190902173000,-0.736842105,2.0,-0.421052632,2.0
서울70사8985,11110537,2019-09-02 17:28:30,8,인헌아파트,51.0,20190902051307,10,20190902173000,-1.421052632,2.0,-1.157894737,2.0
서울70사9037,11110537,2019-09-02 17:27:08,38,낙성대입구,27.0,20190902122957,39,20190902173000,-1.894736842,1.0,-2.0,1.0
서울75사5294,11110537,2019-09-02 17:27:17,30,BK국제관,31.0,20190902164358,34,20190902173000,-1.052631579,1.0,-1.473684211,1.0
서울75사8911,11110537,2019-09-02 17:29:19,24,유전공학연구소.반도체공동연구소,12.0,20190902073630,26,20190902173000,-0.421052632,1.0,-0.631578947,1.0
서울70사9035,11110236,2019-09-02 17:57:23,39,봉천사거리.위버폴리스,5.0,20190902165054,43,20190902180000,0.5,-0.166666667,0.5,0.333333333
서울74사4678,11110236,2019-09-02 17:51:48,26,중앙대학교,6.0,20190902170801,31,20190902180000,0.5,-1.666666667,0.5,-1.5
서울74사4681,11110236,2019-09-02 17:56:35,26,중앙대학교,1.0,20190902171618,32,20190902180000,0.5,-1.666666667,0.5,-1.333333333
서울74사4682,11110236,2019-09-02 17:59:54,20,상도1동주민센터.상도3차래미안,17.0,20190902172353,20,20190902180000,0.0,-1.0,0.0,-1.0
서울74사4683,11110236,2019-09-02 17:59:10,16,봉원중학교.행운동우성아파트,10.0,20190902173113,18,20190902180000,0.0,-0.333333333,0.0,-0.666666667
서울74사4688,11110236,2019-09-02 17:48:54,10,서울대학교,3.0,20190902173344,13,20190902180000,0.0,0.6,0.0,0.0
서울74사8588,11110236,2019-09-02 17:57:49,10,서울대학교,1.0,20190902174802,13,20190902180000,0.0,0.6,0.0,0.0
서울70사9033,11110238,2019-09-02 17:58:09,29,성현동동아아파트,1.0,20190902171432,31,20190902180000,0.5,-0.5,0.5,-0.166666667
서울74사8542,11110238,2019-09-02 17:55:37,16,관악푸르지오아파트,3.0,20190902172641,22,20190902180000,0.0,-0.5,0.25,-0.5
서울74사3738,11110241,2019-09-02 17:59:30,25,신림역2번출구,1.0,20190902172430,28,20190902180000,1.5,1.5,1.75,1.0
서울74사8579,11110241,2019-09-02 17:49:56,28,서울특별시.보라매병원,0.0,20190902170410,40,20190902180000,1.75,1.0,0.7,0.5
서울74사9998,11110241,2019-09-02 17:47:57,16,서울대본부앞,4.0,20190902173201,25,20190902180000,1.0,1.5,1.5,1.5
서울75사1320,11110241,2019-09-02 17:56:18,16,서울대본부앞,1.0,20190902173927,25,20190902180000,1.0,1.5,1.5,1.5
서울70사8904,11110537,2019-09-02 17:57:14,13,대학원생활관,1.0,20190902174212,16,20190902180000,-0.842105263,2.0,-0.526315789,2.0
서울70사8905,11110537,2019-09-02 17:59:32,24,유전공학연구소.반도체공동연구소,29.0,20190902172908,25,20190902180000,-0.421052632,1.0,-0.526315789,1.0
서울70사8906,11110537,2019-09-02 17:59:49,22,제2공학관,0.0,20190902173430,22,20190902180000,0.0,1.0,0.0,1.0
서울70사9037,11110537,2019-09-02 17:54:04,22,제2공학관,0.0,20190902122957,22,20190902180000,0.0,1.0,0.0,1.0
서울75사5004,11110537,2019-09-02 17:58:16,22,제2공학관,4.0,20190902102444,22,20190902180000,0.0,1.0,0.0,1.0
서울70사8907,11110537,2019-09-02 17:59:58,38,낙성대입구,29.0,20190902121613,1,20190902180000,-1.894736842,1.0,-2.0,2.0
서울70사8908,11110537,2019-09-02 17:56:03,1,낙성대역,7.0,20190902175256,2,20190902180000,-2.0,2.0,-1.894736842,2.0
서울75사5295,11110537,2019-09-02 17:59:08,1,낙성대역,5.0,20190902175902,1,20190902180000,-2.0,2.0,-2.0,2.0
서울70사8909,11110537,2019-09-02 17:58:56,34,서울과학전시관,50.0,20190902052605,36,20190902180000,-1.473684211,1.0,-1.684210526,1.0
서울70사8985,11110537,2019-09-02 17:56:10,26,노천강당,62.0,20190902051307,39,20190902180000,-0.631578947,1.0,-2.0,1.0
서울75사5007,11110537,2019-09-02 17:58:20,3,인헌초등학교,15.0,20190902165644,5,20190902180000,-1.789473684,2.0,-1.578947368,2.0
서울75사5165,11110537,2019-09-02 17:57:07,25,교수회관입구,48.0,20190902113137,28,20190902180000,-0.526315789,1.0,-0.842105263,1.0
서울75사5294,11110537,2019-09-02 17:55:33,15,노천강당,0.0,20190902173743,22,20190902180000,-0.631578947,2.0,0.0,1.0
서울75사8911,11110537,2019-09-02 17:59:51,11,서울대후문.연구공원,11.0,20190902073630,12,20190902180000,-1.052631579,2.0,-0.947368421,2.0
서울74사4681,11110236,2019-09-02 18:22:58,39,봉천사거리.위버폴리스,2.0,20190902171618,44,20190902183000,0.5,-0.166666667,0.5,0.6
서울74사4682,11110236,2019-09-02 18:28:04,32,상도3차삼성래미안후문,12.0,20190902172353,34,20190902183000,0.5,-1.333333333,0.5,-1.0
서울74사4683,11110236,2019-09-02 18:29:48,32,상도3차삼성래미안후문,2.0,20190902173113,35,20190902183000,0.5,-1.333333333,0.5,-0.833333333
서울74사4688,11110236,2019-09-02 18:28:12,26,중앙대학교,5.0,20190902173344,31,20190902183000,0.5,-1.666666667,0.5,-1.5
서울74사8588,11110236,2019-09-02 18:29:42,22,상도3차삼성래미안후문,4.0,20190902174802,22,20190902183000,0.0,-1.333333333,0.0,-1.333333333
서울74사8589,11110236,2019-09-02 18:29:50,16,봉원중학교.행운동우성아파트,14.0,20190902175447,17,20190902183000,0.0,-0.333333333,0.0,-0.5
서울74사8556,11110238,2019-09-02 18:24:56,16,관악푸르지오아파트,6.0,20190902175059,22,20190902183000,0.0,-0.5,0.25,-0.5
서울74사8557,11110238,2019-09-02 18:28:59,12,관악구청,6.0,20190902180252,12,20190902183000,0.0,0.0,0.0,0.0
서울75사1906,11110238,2019-09-02 18:29:43,31,봉천사거리.위버폴리스,1.0,20190902173717,44,20190902183000,0.5,-0.166666667,0.0,1.0
서울74사3711,11110241,2019-09-02 18:10:36,16,서울대본부앞,1.0,20190902174959,25,20190902183000,1.0,1.5,1.5,1.5
서울74사3771,11110241,2019-09-02 18:18:32,16,서울대본부앞,2.0,20190902175847,25,20190902183000,1.0,1.5,1.5,1.5
서울74사9741,11110241,2019-09-02 18:26:56,16,서울대본부앞,3.0,20190902180719,25,20190902183000,1.0,1.5,1.5,1.5
서울74사9998,11110241,2019-09-02 18:18:41,28,서울특별시.보라매병원,1.0,20190902173201,37,20190902183000,1.75,1.0,1.25,0.5
서울75사1320,11110241,2019-09-02 18:17:42,25,신림역2번출구,0.0,20190902173927,40,20190902183000,1.5,1.5,0.7,0.5
서울70사8904,11110537,2019-09-02 18:28:48,35,낙성대공원.영어마을,60.0,20190902174212,37,20190902183000,-1.578947368,1.0,-1.789473684,1.0
서울70사8905,11110537,2019-09-02 18:28:50,8,인헌아파트,7.0,20190902172908,9,20190902183000,-1.421052632,2.0,-1.2,2.0
서울70사8905,11110537,2019-09-02 18:24:09,2,낙성대입구,4.0,20190902182129,14,20190902183000,-1.894736842,2.0,-0.736842105,2.0
서울70사8906,11110537,2019-09-02 18:29:56,38,낙성대입구,39.0,20190902173430,39,20190902183000,-1.894736842,1.0,-2.0,1.0
서울70사8907,11110537,2019-09-02 18:25:08,22,제2공학관,48.0,20190902121613,23,20190902183000,0.0,1.0,-0.315789474,1.0
서울70사8908,11110537,2019-09-02 18:29:55,30,BK국제관,35.0,20190902175256,32,20190902183000,-1.052631579,1.0,-1.368421053,1.0
서울70사8909,11110537,2019-09-02 18:22:47,18,에너지자원연구소,74.0,20190902052605,22,20190902183000,-0.315789474,2.0,0.0,1.0
서울70사8985,11110537,2019-09-02 18:24:19,15,노천강당,62.0,20190902051307,22,20190902183000,-0.631578947,2.0,0.0,1.0
서울70사9037,11110537,2019-09-02 18:29:58,1,낙성대역,53.0,20190902122957,2,20190902183000,-2.0,2.0,-1.894736842,2.0
서울75사5007,11110537,2019-09-02 18:29:53,32,호암교수회관,55.0,20190902165644,33,20190902183000,-1.368421053,1.0,-1.421052632,1.0
서울75사8911,11110537,2019-09-02 18:27:33,32,호암교수회관,54.0,20190902073630,35,20190902183000,-1.368421053,1.0,-1.578947368,1.0
서울75사5165,11110537,2019-09-02 18:29:39,11,서울대후문.연구공원,22.0,20190902113137,12,20190902183000,-1.052631579,2.0,-0.947368421,2.0
서울75사5294,11110537,2019-09-02 18:29:28,36,낙성대현대아파트,55.0,20190902173743,37,20190902183000,-1.684210526,1.0,-1.789473684,1.0
서울75사5295,11110537,2019-09-02 18:29:59,26,노천강당,51.0,20190902175902,27,20190902183000,-0.631578947,1.0,-0.736842105,1.0
